Id,SalePrice
2734,140313.39961799362
2735,135585.77294628712
2736,135168.1788707882
2737,122714.40267629587
2738,141662.910528893
2739,160513.12720265499
2740,137078.72048215938
2741,142250.42176732875
2742,156749.4079747738
2743,152086.56584913158
2744,169358.58361890801
2745,150132.61072659976
2746,139098.9736877942
2747,136423.8171306923
2748,121821.06381275751
2749,130779.10307785784
2750,120330.878494037
2751,140256.70230325582
2752,184861.55922828036
2753,151337.21424153264
2754,250603.05549098836
2755,140187.598956835
2756,102783.60713956687
2757,76285.19628241504
2758,105406.82235179847
2759,170528.81873751682
2760,136023.37367739857
2761,145462.61453982288
2762,141793.15239063866
2763,190510.0117143098
2764,143762.5370477393
2765,287612.71629719035
2766,134745.68172021597
2767,80761.39666016569
2768,127058.86566692368
2769,135533.95688182078
2770,141940.89377839296
2771,104767.72144856933
2772,109562.8510215879
2773,168538.6659998092
2774,140759.1990654803
2775,107507.11244908602
2776,145295.41893653278
2777,153923.068260694
2778,107658.48546426851
2779,118301.85881566425
2780,95599.56672222883
2781,95389.50434581365
2782,101281.05261547987
2783,97137.33730697756
2784,120618.86667487616
2785,136478.51855528902
2786,71767.1445023201
2787,122012.12900828614
2788,71381.39399544988
2789,167286.54293355814
2790,90494.8657074518
2791,108632.6900420323
2792,61435.863730295205
2793,146476.11732822712
2794,100993.61003263947
2795,123067.74041038365
2796,105870.66293594899
2797,185382.40857166107
2798,105741.16931299238
2799,106331.8743475071
2800,66415.91561144574
2801,110976.67509658444
2802,113772.94738414166
2803,158243.35267194724
2804,121112.1352454196
2805,93093.9869176447
2806,85513.1781438561
2807,167783.40690322858
2808,145193.38985965095
2809,130664.08834728015
2810,122676.04907134236
2811,155179.71411116965
2812,173588.86213365424
2813,176063.58010190443
2814,180745.08582368572
2815,92917.53164876348
2816,228125.25491936516
2817,155457.2729822706
2818,127052.26844463672
2819,181436.8975560321
2820,137414.87405561775
2821,104645.3480922912
2822,178291.93989115744
2823,350068.5746701449
2824,176855.69100155085
2825,141144.83402992066
2826,134470.0743464965
2827,144545.53048815392
2828,194733.3846010961
2829,217540.54154191838
2830,218971.68181099423
2831,178954.49932572394
2832,249535.98623505048
2833,278785.8227411846
2834,218619.5713350747
2835,226466.2109308594
2836,188990.1312771019
2837,156712.4210557699
2838,147949.86434486654
2839,163215.29179757304
2840,211793.1736501209
2841,201483.1767703935
2842,234705.90855051597
2843,149877.05459999215
2844,180887.05303593734
2845,126686.53681495415
2846,208443.88746603925
2847,216012.67803088127
2848,204531.706546883
2849,190292.03952129828
2850,277060.797847925
2851,206999.65501278717
2852,232236.26444213052
2853,240925.52028669108
2854,139300.28881650302
2855,209059.88426429365
2856,200762.41691194693
2857,187940.0408034944
2858,213038.07289598818
2859,104478.51617397761
2860,124762.22656444149
2861,117306.44560277276
2862,183578.12776228122
2863,126304.59356771731
2864,225990.43073063472
2865,133080.26263715088
2866,141943.4945885348
2867,108331.68348879911
2868,99978.54350846376
2869,100279.08605644811
2870,114418.82394678242
2871,86159.52348128964
2872,60354.17406538986
2873,93644.29977432871
2874,140264.1058844772
2875,114097.4864325599
2876,175205.1746961879
2877,145407.64733249333
2878,163499.37040786885
2879,125699.0216935223
2880,107425.90572050339
2881,137742.98144526815
2882,169910.15699807226
2883,199240.25212488335
2884,181388.91021810207
2885,170392.03422755908
2886,234390.90840635233
2887,88643.69925880044
2888,139398.07189354795
2889,58868.986601321885
2890,80916.90634986646
2891,129675.51536929162
2892,50325.918779817504
2893,82801.21063817336
2894,59022.72771485215
2895,301546.3418138088
2896,271479.34380461706
2897,207100.35658050122
2898,161843.9628076483
2899,207095.58632089593
2900,166748.24083847913
2901,190299.63578114717
2902,173233.65857371106
2903,335545.46770765993
2904,329684.83625202015
2905,72635.46958944418
2906,197730.57452032136
2907,110837.9490732625
2908,134582.8980977222
2909,159083.93059202118
2910,81527.10219603586
2911,88736.03591456046
2912,145205.0263254996
2913,85462.77998801912
2914,80786.836659307
2915,87889.25352387552
2916,88352.96297202488
2917,173254.7073351421
2918,113326.7773244489
2919,224477.33108747582
